,KS_score,GS76_score,rank_KS,rank_GS76,consensus_rank,emt_group
F1948,-0.22015484515484515,7.478671989901152,703.0,2997.0,1850.0,M
F1949,-0.26835664335664333,5.87520549383828,458.0,2773.0,1615.5,Hybrid
F1950,-0.17594905094905094,2.4689053169307513,987.5,2014.0,1500.75,E
F1951,0.08553946053946054,-0.19281495719207697,1774.0,1375.0,1574.5,E
F1952,0.12391774891774891,5.290600461685493,2246.0,2639.0,2442.5,M
F1953,-0.1302863802863803,1.3621666389021385,1351.5,1747.0,1549.25,E
F1954,-0.12762237762237763,3.300419026490978,1369.5,2218.0,1793.75,M
F1955,0.10293872793872794,-2.3207537121707205,1978.5,947.0,1462.75,E
F1956,-0.21137196137196138,1.6110019436284944,764.0,1808.0,1286.0,E
F1957,0.22939560439560439,-3.811462515527424,2953.0,694.0,1823.5,M
F1958,-0.30573593073593075,6.972695452391271,309.0,2935.0,1622.0,Hybrid
F1959,-0.1750749250749251,6.551938248613595,991.0,2873.0,1932.0,M
F1960,0.27967865467865466,-14.400505609445823,3085.5,85.0,1585.25,Hybrid
F1961,0.17852980352980352,-5.868349635439408,2745.0,458.0,1601.5,Hybrid
F1962,0.10293872793872794,-6.019493163965919,1978.5,430.0,1204.25,E
F1963,0.12895437895437895,-2.346766446102393,2304.5,942.0,1623.25,Hybrid
F1964,0.3131868131868132,-12.431624076023667,3142.0,119.0,1630.5,Hybrid
F1965,-0.3126873126873127,8.03894523502776,289.0,3061.0,1675.0,Hybrid
F1966,0.17686480186480186,-3.2206261941085543,2727.5,796.0,1761.75,M
F1967,-0.28146853146853146,1.290068376314899,393.0,1727.0,1060.0,E
F1968,0.49571262071262073,-29.73298129492556,3245.0,23.0,1634.0,Hybrid
F1969,0.3290875790875791,-12.311332227345083,3165.0,123.0,1644.0,Hybrid
F1970,-0.1692890442890443,5.3086854962671595,1032.0,2645.0,1838.5,M
F1971,0.1739094239094239,-5.873322752010708,2698.0,456.0,1577.0,E
F1972,-0.23905261405261405,7.9350689355474415,608.0,3048.0,1828.0,M
F1973,0.12383449883449883,-3.6663524704045827,2244.0,720.0,1482.0,E
F1974,-0.11513486513486514,2.3313813266643137,1459.0,1983.0,1721.0,M
F1975,-0.20974858474858474,4.853294735526532,773.5,2543.0,1658.25,Hybrid
F1976,-0.206002331002331,-0.10041374868087871,802.0,1394.0,1098.0,E
F1977,0.13894438894438896,-0.08440867511854577,2438.0,1398.0,1918.0,M
F1978,-0.21582584082584083,8.545167716085643,731.0,3106.0,1918.5,M
F1979,0.16587579087579088,-2.0751802028987356,2646.5,991.0,1818.75,M
F1980,0.09299034299034299,0.05370075389425466,1847.0,1429.0,1638.0,Hybrid
F1981,0.10102397602397602,3.846223387881949,1951.5,2335.0,2143.25,M
F1982,0.20887445887445888,-8.06016400447977,2887.5,303.0,1595.25,Hybrid
F1983,-0.3442390942390942,2.82921007308601,213.5,2097.0,1155.25,E
F1984,-0.14676989676989677,-0.42773038259964835,1213.0,1314.0,1263.5,E
F1985,0.06739094239094238,-0.8935902489232248,1708.0,1209.0,1458.5,E
F1986,0.07438394938394938,-0.7388554436987107,1729.0,1245.0,1487.0,E
F1987,-0.08220945720945722,5.940276050943382,1673.0,2781.0,2227.0,M
F1988,0.21003996003996003,-4.278328916527812,2893.0,631.0,1762.0,M
F1989,-0.13253413253413254,4.386882959538362,1337.0,2446.0,1891.5,M
F1990,-0.25778388278388276,4.16749534373438,519.0,2400.0,1459.5,E
F1991,0.18506493506493507,-3.3156899833283973,2779.0,780.0,1779.5,M
F1992,-0.15825840825840826,6.443288645691908,1115.0,2853.0,1984.0,M
F1993,0.12021312021312021,-1.430255013207315,2202.0,1098.0,1650.0,Hybrid
F1994,0.48085248085248083,-18.49142351981101,3242.0,51.0,1646.5,Hybrid
F1995,0.2736013986013986,-16.246720816909104,3074.0,67.0,1570.5,E
F1996,0.06501831501831502,-0.02997956445090466,1704.0,1408.0,1556.0,E
F1997,0.08537296037296037,1.1743350494812148,1771.5,1690.0,1730.75,M
F1998,0.07334332334332334,1.4387714286946007,1723.5,1767.0,1745.25,M
F1999,-0.34677822177822176,9.275169977936969,205.5,3166.0,1685.75,Hybrid
F2000,0.07292707292707293,-0.754705160771465,1721.0,1242.0,1481.5,E
F2001,-0.11405261405261405,-3.114931870698207,1471.5,817.0,1144.25,E
F2002,-0.18294205794205795,7.51451955096055,934.5,3004.0,1969.25,M
F2003,-0.24783549783549783,5.6015468513548825,576.0,2707.0,1641.5,Hybrid
F2004,-0.11496836496836497,1.4018687495339393,1463.0,1758.0,1610.5,Hybrid
F2005,-0.24737762237762237,-0.1170797857045045,580.0,1391.0,985.5,E
F2006,0.5507825507825508,-28.817661447186325,3254.0,27.0,1640.5,Hybrid
F2007,0.19592907092907094,-9.242618589394738,2825.0,225.0,1525.0,E
F2008,0.1083083583083583,-0.6368587523365434,2047.5,1263.0,1655.25,Hybrid
F2009,-0.3478188478188478,11.644606904261458,201.5,3249.0,1725.25,M
F2010,0.2348901098901099,-9.039134201564138,2975.5,240.0,1607.75,Hybrid
F2011,-0.17594905094905094,4.713452338269818,987.5,2517.0,1752.25,M
F2012,0.14073426573426573,-8.55692131458908,2456.0,269.0,1362.5,E
F2013,-0.20941558441558442,4.212412063309138,777.0,2414.0,1595.5,Hybrid
F2014,0.22181984681984682,-5.922496992198532,2926.5,448.0,1687.25,Hybrid
F2015,0.20529470529470528,-7.886443466296768,2877.5,312.0,1594.75,Hybrid
F2016,-0.1871045621045621,3.6684481547443397,912.5,2295.0,1603.75,Hybrid
F2017,-0.17282717282717283,5.096839938215062,1001.0,2595.0,1798.0,M
F2018,-0.15884115884115885,-1.5099183726876788,1114.0,1078.0,1096.0,E
F2019,-0.1528887778887779,0.8503646582800712,1155.0,1610.0,1382.5,E
F2020,-0.2708957708957709,3.6974795898090633,440.0,2300.0,1370.0,E
F2021,-0.2539127539127539,5.874797019568234,537.5,2772.0,1654.75,Hybrid
F2022,-0.22385947385947386,3.890389439189711,682.5,2347.0,1514.75,E
F2023,0.09565434565434565,2.7549255887713215,1887.5,2077.0,1982.25,M
F2024,-0.11538461538461539,0.9137651455527234,1458.0,1628.0,1543.0,E
F2025,0.08270895770895771,4.086334824491203,1758.5,2392.0,2075.25,M
F2026,0.14044289044289043,-2.4490039491881674,2451.5,920.0,1685.75,Hybrid
F2027,0.1448967698967699,1.6587743841236247,2487.0,1820.0,2153.5,M
F2028,-0.17236929736929738,3.8762132371314024,1005.5,2343.0,1674.25,Hybrid
F2029,0.20929070929070928,-6.854002228527694,2889.0,386.0,1637.5,Hybrid
F2030,-0.11051448551448552,1.6048640432562706,1507.5,1805.0,1656.25,Hybrid
F2031,0.17657342657342656,-3.860528828402934,2722.5,685.0,1703.75,Hybrid
F2032,-0.15126540126540128,3.1749434546330306,1168.5,2187.0,1677.75,Hybrid
F2033,0.15442890442890442,0.8871936388348374,2565.5,1620.0,2092.75,M
F2034,-0.26373626373626374,6.769619547770297,482.0,2909.0,1695.5,Hybrid
F2035,0.11500999000999002,-7.611205555540366,2134.5,338.0,1236.25,E
F2036,0.16766566766566768,-1.7269364076391156,2664.0,1042.0,1853.0,M
F2037,-0.3147685647685648,6.1223824591322895,281.0,2803.0,1542.0,E
F2038,0.11097236097236098,-0.9705518401198105,2083.5,1192.0,1637.75,Hybrid
F2039,-0.08774558774558774,-2.944195833918606,1649.0,846.0,1247.5,E
F2040,0.10518648018648019,-1.4953169594538593,2003.5,1085.0,1544.25,E
F2041,-0.11896436896436896,3.1306103801092036,1431.5,2175.0,1803.25,M
F2042,0.11559274059274059,-3.150953684160264,2144.0,808.0,1476.0,E
F2043,0.14518814518814518,-2.86589953594747,2491.5,859.0,1675.25,Hybrid
F2044,0.3029054279054279,-10.406539472394954,3129.0,178.0,1653.5,Hybrid
F2045,-0.08803696303696304,4.112483522114665,1648.0,2393.0,2020.5,M
F2046,0.10027472527472528,-0.3364410317472988,1938.0,1341.0,1639.5,Hybrid
F2047,-0.25303862803862803,6.267294893128373,546.5,2826.0,1686.25,Hybrid
F2048,0.12154512154512155,-0.8739032079524378,2220.0,1215.0,1717.5,Hybrid
F2049,0.24217449217449216,-7.416809628835825,2993.5,349.0,1671.25,Hybrid
F2050,0.20858308358308358,-2.2939015761959993,2886.0,952.0,1919.0,M
F2051,-0.14202464202464202,1.4188332097853191,1249.5,1762.0,1505.75,E
F2052,0.15946553446553446,0.13872613509479237,2600.0,1446.0,2023.0,M
F2053,-0.35302197802197804,7.499904305586284,187.0,3002.0,1594.5,Hybrid
F2054,-0.22448384948384947,5.594853574703556,678.0,2705.0,1691.5,Hybrid
F2055,0.10680985680985682,-4.8291836142525995,2022.0,560.0,1291.0,E
F2056,-0.14277389277389277,-4.3715695860067,1242.5,623.0,932.75,E
F2057,0.3136030636030636,-13.239954155680941,3143.0,105.0,1624.0,Hybrid
F2058,-0.24217449217449216,7.826490310636416,594.0,3042.0,1818.0,M
F2059,0.1294122544122544,-4.3169982682323464,2315.0,627.0,1471.0,E
F2060,-0.21865634365634365,4.671114008206565,710.0,2513.0,1611.5,Hybrid
F2061,-0.2828005328005328,1.296384440803287,386.0,1730.0,1058.0,E
F2062,0.14235764235764237,-2.1906381114494167,2469.0,970.0,1719.5,M
F2063,0.1916000666000666,-9.102245868123365,2803.0,237.0,1520.0,E
F2064,0.12495837495837496,-1.4276913650127057,2261.5,1101.0,1681.25,Hybrid
F2065,-0.2162837162837163,5.211194810713401,727.0,2613.0,1670.0,Hybrid
F2066,0.18269230769230768,-5.153612508528376,2769.0,521.0,1645.0,Hybrid
F2067,0.11634199134199134,1.651082153448435,2153.5,1815.0,1984.25,M
F2068,-0.11063936063936064,4.786281901015123,1504.5,2532.0,2018.25,M
F2069,-0.13744588744588745,4.196421838814125,1281.0,2409.0,1845.0,M
F2070,0.1339077589077589,-3.5325320008712424,2374.0,751.0,1562.5,E
F2071,0.24217449217449216,-11.516404942281994,2993.5,147.0,1570.25,E
F2072,-0.13295038295038294,1.012110266303111,1333.5,1648.0,1490.75,E
F2073,-0.18073593073593072,2.3717763382253096,951.5,1994.0,1472.75,E
F2074,-0.16437728937728938,3.7940860310368123,1066.5,2324.0,1695.25,Hybrid
F2075,-0.16375291375291376,3.8934836323094686,1073.0,2351.0,1712.0,Hybrid
F2076,0.09461371961371962,-2.7606399423393526,1876.0,868.0,1372.0,E
F2077,-0.4013902763902764,6.46346968822062,96.0,2858.0,1477.0,E
F2078,0.31643356643356646,-11.489333096136711,3145.0,148.0,1646.5,Hybrid
F2079,0.14785214785214784,-3.4717785647891546,2516.0,756.0,1636.0,Hybrid
F2080,0.1295787545787546,0.13716505077904628,2320.0,1445.0,1882.5,M
F2081,-0.1833999333999334,3.9199249836026056,933.0,2356.0,1644.5,Hybrid
F2082,0.10934898434898435,-1.6107446223932413,2067.5,1064.0,1565.75,E
F2083,-0.2576590076590077,7.964207917288249,520.0,3054.0,1787.0,M
F2084,0.19043456543456544,-7.9816838647995,2797.0,307.0,1552.0,E
F2085,-0.3928987678987679,4.5227851567358,114.0,2486.0,1300.0,E
F2086,-0.21824009324009325,4.136683066719243,712.5,2397.0,1554.75,E
F2087,0.13836163836163837,1.4115551906257053,2425.5,1760.0,2092.75,M
F2088,-0.1535131535131535,0.021367208105104396,1148.5,1419.0,1283.75,E
F2089,-0.2517066267066267,9.25685169432149,556.0,3160.0,1858.0,M
F2090,-0.4027222777222777,7.005183783027682,94.0,2940.0,1517.0,E
F2091,0.1684149184149184,-3.2576768295533327,2669.5,791.0,1730.25,M
F2092,-0.1575091575091575,1.8239924551833226,1116.0,1856.0,1486.0,E
F2093,-0.2536213786213786,5.88472647017614,540.5,2775.0,1657.75,Hybrid
F2094,-0.15663503163503165,-0.39752861506684667,1122.0,1330.0,1226.0,E
F2095,0.1513070263070263,-6.887162863969145,2540.5,385.0,1462.75,E
F2096,0.19355644355644355,-2.9043882430614545,2815.0,854.0,1834.5,M
F2097,-0.32846320346320346,8.989317078737855,244.0,3139.0,1691.5,Hybrid
F2098,-0.2226939726939727,1.2090126544254929,687.0,1707.0,1197.0,E
F2099,0.3826590076590077,-14.2799974251271,3205.0,87.0,1646.0,Hybrid
F2100,-0.3963120213120213,5.827062690046688,107.0,2763.0,1435.0,E
F2101,0.15205627705627706,-5.950618253495435,2545.0,443.0,1494.0,E
F2102,-0.22539960039960039,1.3013758099630905,673.0,1731.0,1202.0,E
F2103,-0.13965201465201466,0.08384259211274525,1264.5,1433.0,1348.75,E
F2104,-0.3253413253413253,11.139729208093591,249.0,3240.0,1744.5,M
F2105,0.14356476856476857,-7.056208940268942,2474.0,369.0,1421.5,E
F2106,-0.1953046953046953,2.4494810295537377,868.5,2008.0,1438.25,E
F2107,0.12021312021312021,-5.965140458530044,2202.0,438.0,1320.0,E
F2108,-0.21524309024309024,8.39177590505588,737.0,3095.0,1916.0,M
F2109,0.22685647685647686,-7.785403392842301,2940.0,324.0,1632.0,Hybrid
F2110,0.2239010989010989,-5.406575245429934,2933.0,498.0,1715.5,Hybrid
F2111,0.09461371961371962,2.087415620849022,1876.0,1911.0,1893.5,M
F2112,0.296953046953047,-12.199927682052738,3117.0,128.0,1622.5,Hybrid
F2113,0.09403096903096902,1.5913867282084055,1865.0,1801.0,1833.0,M
F2114,0.15367965367965367,-5.956758057419719,2560.5,442.0,1501.25,E
F2115,-0.16362803862803862,0.7796503278094917,1075.0,1591.0,1333.0,E
F2116,0.12824675324675325,-0.5255903339687222,2297.0,1293.0,1795.0,M
F2117,0.09149184149184149,1.2899929214282295,1831.5,1726.0,1778.75,M
F2118,0.09848484848484848,3.6633494191354714,1915.5,2294.0,2104.75,M
F2119,-0.18906093906093907,7.738436249033853,901.5,3035.0,1968.25,M
F2120,0.1381951381951382,-5.574994909702241,2420.0,482.0,1451.0,E
F2121,0.14547952047952048,-6.951851924808569,2494.0,378.0,1436.0,E
F2122,-0.15705128205128205,4.553721797216504,1118.0,2491.0,1804.5,M
F2123,0.36746586746586746,-13.75444477352287,3191.5,97.0,1644.25,Hybrid
F2124,0.211996336996337,-6.125716027045513,2902.0,426.0,1664.0,Hybrid
F2125,-0.2952880452880453,6.737238612313824,341.0,2904.0,1622.5,Hybrid
F2126,0.10547785547785547,-1.425682512750285,2008.0,1102.0,1555.0,E
F2127,-0.29632867132867136,6.454681347091679,337.0,2854.0,1595.5,Hybrid
F2128,-0.351981351981352,13.403540384148322,190.5,3269.0,1729.75,M
F2129,0.1083083583083583,-2.075050373183096,2047.5,992.0,1519.75,E
F2130,0.1110972360972361,-5.322365773824622,2085.0,505.0,1295.0,E
F2131,0.198010323010323,-7.071208271105178,2837.0,367.0,1602.0,Hybrid
F2132,-0.2597402597402597,6.769529977462575,506.0,2908.0,1707.0,Hybrid
F2133,-0.30244755244755245,5.746481583958122,316.0,2745.0,1530.5,E
F2134,0.19264069264069264,-5.077281392000181,2810.0,528.0,1669.0,Hybrid
F2135,0.24234099234099235,-5.200675707724521,2995.0,514.0,1754.5,M
F2136,-0.16820679320679321,4.628384812960981,1038.5,2505.0,1771.75,M
F2137,-0.1331168831168831,2.2802962033041254,1330.5,1964.0,1647.25,Hybrid
F2138,-0.1381951381951382,5.233273841348712,1277.0,2620.0,1948.5,M
F2139,-0.307026307026307,8.75344081585758,304.0,3121.0,1712.5,Hybrid
F2140,-0.260031635031635,6.190386866112213,502.5,2815.0,1658.75,Hybrid
F2141,0.2511238761238761,-12.724052264765007,3021.5,115.0,1568.25,E
F2142,-0.11167998667998667,4.06344166676233,1490.5,2386.0,1938.25,M
F2143,0.07571595071595072,-1.1349110693930626,1733.0,1156.0,1444.5,E
F2144,0.12824675324675325,0.2771819179462085,2297.0,1483.0,1890.0,M
F2145,0.15484515484515485,-2.0174147824744253,2570.0,997.0,1783.5,M
F2146,-0.1727022977022977,5.0682608969507825,1002.0,2591.0,1796.5,M
F2147,0.1205044955044955,-2.3034201832601866,2208.5,950.0,1579.25,Hybrid
F2148,0.0775058275058275,3.1236036753057235,1740.5,2174.0,1957.25,M
F2149,-0.19276556776556777,6.504711103212948,882.0,2867.0,1874.5,M
F2150,0.19222444222444224,-9.340670623715638,2807.0,220.0,1513.5,E
F2151,0.2825091575091575,-8.615421907677145,3090.5,261.0,1675.75,Hybrid
F2152,0.2837162837162837,-8.623172515507605,3094.0,260.0,1677.0,Hybrid
F2153,-0.28413253413253414,4.772861471510048,378.0,2530.0,1454.0,E
F2154,-0.40093240093240096,9.194901462785978,97.0,3154.0,1625.5,Hybrid
F2155,-0.260031635031635,4.62653490563239,502.5,2504.0,1503.25,E
F2156,-0.1762820512820513,4.954486174371112,983.0,2565.0,1774.0,M
F2157,-0.411047286047286,13.231733106274184,81.0,3267.0,1674.0,Hybrid
F2158,-0.11305361305361306,-1.0142114712266093,1480.5,1182.0,1331.25,E
F2159,-0.3635947385947386,9.921970282948315,160.5,3212.0,1686.25,Hybrid
F2160,-0.11642524142524142,2.2605029734449857,1450.0,1957.0,1703.5,Hybrid
F2161,0.2104978354978355,-5.564739182539647,2895.0,485.0,1690.0,Hybrid
F2162,0.08762071262071262,-1.8411881485438997,1796.5,1029.0,1412.75,E
F2163,-0.14652014652014653,5.272163031703286,1214.0,2632.0,1923.0,M
F2164,-0.4976689976689977,2.2989528595193534,22.0,1975.0,998.5,E
F2165,0.17998667998668,-9.512830845140087,2757.0,216.0,1486.5,E
F2166,-0.3463203463203463,9.634223437505504,208.0,3190.0,1699.0,Hybrid
F2167,0.23967698967698967,-5.476314220135301,2987.0,491.0,1739.0,M
F2168,0.2514152514152514,-13.00897975937443,3024.0,108.0,1566.0,E
F2169,-0.30898268398268397,3.6009485244659203,298.5,2277.0,1287.75,E
F2170,-0.1389027639027639,3.647774732731669,1270.5,2291.0,1780.75,M
F2171,-0.14947552447552448,3.1333942304258287,1192.0,2176.0,1684.0,Hybrid
F2172,0.1085997335997336,-7.055023660268905,2053.0,370.0,1211.5,E
F2173,0.11288711288711288,0.8276588418547774,2102.0,1605.0,1853.5,M
F2174,-0.3771228771228771,8.220876939761581,132.0,3079.0,1605.5,Hybrid
F2175,0.18581418581418582,-4.770117251936995,2781.5,567.0,1674.25,Hybrid
F2176,0.1774891774891775,-4.56381275880252,2735.0,599.0,1667.0,Hybrid
F2177,0.09844322344322344,-2.6261855403083985,1913.0,892.0,1402.5,E
F2178,-0.22402597402597402,-1.1304150086316724,681.0,1157.0,919.0,E
F2179,-0.10331335331335331,-0.586728648997699,1556.0,1280.0,1418.0,E
F2180,-0.4293623043623044,6.430659377527348,63.0,2850.0,1456.5,E
F2181,-0.41121378621378624,4.277886284335118,80.0,2425.0,1252.5,E
F2182,0.14506327006327005,-1.0500756301935965,2489.5,1176.0,1832.75,M
F2183,-0.2944139194139194,2.9025226094254037,344.0,2119.0,1231.5,E
F2184,-0.20899933399933399,5.359591286719954,778.0,2663.0,1720.5,M
F2185,-0.42207792207792205,8.98157886530921,71.0,3138.0,1604.5,Hybrid
F2186,0.15397102897102896,-2.2759830402927363,2564.0,954.0,1759.0,M
F2187,0.08312520812520813,-2.6836377650551455,1760.5,882.0,1321.25,E
F2188,0.11738261738261738,0.7601999998049749,2167.5,1585.0,1876.25,M
F2189,-0.4335248085248085,8.304157118125303,57.0,3088.0,1572.5,E
F2190,-0.22981185481185482,5.7321538827235585,648.0,2742.0,1695.0,Hybrid
F2191,0.11217948717948718,-1.077116106942377,2098.0,1171.0,1634.5,Hybrid
F2192,-0.35764235764235763,9.267992326574799,178.5,3162.0,1670.25,Hybrid
F2193,0.1565101565101565,-1.8784855844162323,2581.5,1023.0,1802.25,M
F2194,-0.1319097569097569,1.6145585111170888,1343.5,1809.0,1576.25,E
F2195,-0.2574925074925075,4.590054175177244,521.0,2498.0,1509.5,E
F2196,-0.12791375291375293,-2.745411062159711,1368.0,870.0,1119.0,E
F2197,-0.11334498834498835,-0.43570788325953913,1476.0,1312.0,1394.0,E
F2198,-0.34498834498834496,4.662187421278176,211.0,2510.0,1360.5,E
F2199,0.13057775557775558,-3.379229039663528,2338.0,768.0,1553.0,E
F2200,-0.23501498501498502,7.1881121533319785,628.5,2958.0,1793.25,M
F2201,0.20038295038295037,-8.88304537610324,2854.5,246.0,1550.25,E
F2202,0.2035048285048285,-4.686665665753104,2869.0,584.0,1726.5,M
F2203,0.1153013653013653,-5.989788754144641,2138.5,432.0,1285.25,E
F2204,-0.08745421245421245,2.9876488948282898,1652.0,2138.0,1895.0,M
F2205,0.5344239094239094,-62.04569392344506,3251.0,2.0,1626.5,Hybrid
F2206,0.1257076257076257,-1.508341308771655,2270.5,1080.0,1675.25,Hybrid
F2207,-0.10123210123210123,0.4529851973026595,1567.0,1523.0,1545.0,E
F2208,0.10206460206460206,0.9948660907387961,1967.0,1645.0,1806.0,M
F2209,-0.3431984681984682,5.8725358177916505,216.0,2770.0,1493.0,E
F2210,0.10739260739260739,-3.5831368776284904,2036.5,738.0,1387.25,E
F2211,0.17436729936729936,-4.708161565738514,2702.5,580.0,1641.25,Hybrid
F2212,-0.08578921078921078,-0.4143079357306263,1659.0,1319.0,1489.0,E
F2213,-0.3469030969030969,12.079170112899838,204.0,3255.0,1729.5,M
F2214,0.09253246753246754,4.226954670523092,1842.0,2417.0,2129.5,M
F2215,-0.09994172494172494,1.632719400070762,1580.5,1813.0,1696.75,Hybrid
F2216,-0.24021811521811523,8.444466195140855,601.5,3098.0,1849.75,M
F2217,0.2169080919080919,-4.355027081667274,2917.0,624.0,1770.5,M
F2218,0.2221112221112221,-7.2697028850016565,2928.0,357.0,1642.5,Hybrid
F2219,-0.10543623043623043,2.5310655821109265,1545.0,2032.0,1788.5,M
F2220,0.07421744921744922,-5.683959058525559,1728.0,477.0,1102.5,E
F2221,0.22627372627372627,-4.5129047425873665,2939.0,605.0,1772.0,M
F2222,0.16824841824841824,-2.2115201719562734,2667.0,965.0,1816.0,M
F2223,0.13732101232101232,-1.3565388803044485,2411.0,1110.0,1760.5,M
F2224,-0.19305694305694307,3.779114640064577,881.0,2319.0,1600.0,Hybrid
F2225,-0.15455377955377955,0.7968758105283626,1138.5,1594.0,1366.25,E
F2226,-0.36538461538461536,5.041110994326218,158.0,2583.0,1370.5,E
F2227,0.09015984015984016,-0.5704141880190647,1815.0,1283.0,1549.0,E
F2228,0.10680985680985682,-4.436482198673573,2022.0,614.0,1318.0,E
F2229,0.10339660339660339,0.5179492342255401,1986.5,1538.0,1762.25,M
F2230,-0.20704295704295705,6.090169718654451,790.0,2799.0,1794.5,M
F2231,-0.26136363636363635,7.207633852293931,494.0,2964.0,1729.0,M
F2232,-0.23501498501498502,3.285416609186065,628.5,2215.0,1421.75,E
F2233,-0.09473859473859474,-0.9893192652834273,1613.5,1186.0,1399.75,E
F2234,0.13136863136863136,3.051825654981613,2351.5,2156.0,2253.75,M
F2235,-0.12075424575424576,1.2613141986020153,1417.0,1717.0,1567.0,E
F2236,-0.13224275724275725,-0.022952028599874552,1339.5,1411.0,1375.25,E
F2237,0.13877788877788877,0.04049909072426772,2436.0,1424.0,1930.0,M
F2238,0.11322011322011322,4.00829718802855,2109.5,2375.0,2242.25,M
F2239,-0.2385947385947386,8.762097608360357,612.0,3122.0,1867.0,M
F2240,-0.4376873126873127,8.718137350807268,53.5,3117.0,1585.25,Hybrid
F2241,-0.1535131535131535,4.9067938458265274,1148.5,2556.0,1852.25,M
F2242,-0.3568931068931069,5.227424453925821,181.0,2618.0,1399.5,E
F2243,-0.5181901431901432,3.087597946742818,16.0,2165.0,1090.5,E
F2244,0.2529137529137529,-7.4871957511959515,3029.5,344.0,1686.75,Hybrid
F2245,0.1461038961038961,-2.535783878147072,2497.5,910.0,1703.75,Hybrid
F2246,-0.2177822177822178,5.28407258726525,716.0,2635.0,1675.5,Hybrid
F2247,-0.14622877122877123,2.341931826074081,1215.5,1989.0,1602.25,Hybrid
F2248,-0.2554112554112554,3.9738246918003313,528.0,2369.0,1448.5,E
F2249,-0.156010656010656,4.719820548429816,1124.5,2518.0,1821.25,M
